"year","age","male","prop_remitted","educ","prop_cmig","log_npop","prop_self","prop_agri","prop_lessminwage"
1973,18,1,0.494505107,6,0.0472222,6.907755,0.2808,0.5669,0.1562987
1973,21,1,0.403726139,4,0.0472222,6.907755,0.2808,0.5669,0.1562987
1982,24,1,0.382660089,5,0.1083333,6.907755,0.577,0.4676,0.13776
1981,20,1,0.311306882,4,0.1013889,6.907755,0.577,0.4676,0.1362066
1981,54,1,0.368826843,0,0.1013889,6.907755,0.577,0.4676,0.1362066
1978,23,1,0.424827565,3,0.0763889,6.907755,0.2808,0.5669,0.1494865
1979,21,1,0.397863345,3,0.0875,6.907755,0.2808,0.5669,0.1456347
1979,22,1,0.318956736,5,0.0875,6.907755,0.2808,0.5669,0.1456347
1982,37,1,0.389265147,2,0.1083333,6.907755,0.577,0.4676,0.13776
1978,29,1,0.393967676,1,0.0763889,6.907755,0.2808,0.5669,0.1494865
1976,21,1,0.37988156,6,0.0583333,6.907755,0.2808,0.5669,0.1482917
1976,21,0,0.368268385,3,0.0583333,6.907755,0.2808,0.5669,0.1482917
1976,33,0,0.338697664,4,0.0583333,6.907755,0.2808,0.5669,0.1482917
1974,21,1,0.414167866,5,0.0527778,6.907755,0.2808,0.5669,0.1487976
1976,19,0,0.389497145,6,0.0583333,6.907755,0.2808,0.5669,0.1482917
1977,17,1,0.258750211,6,0.1532452,8.987197,0.2823,0.57955,0.1494673
1977,15,0,0.331244611,9,0.1532452,8.987197,0.2823,0.57955,0.1494673
1979,16,1,0.268277648,7,0.1820913,8.987197,0.2823,0.57955,0.1456347
1974,17,1,0.339225228,0,0.1213942,8.987197,0.2823,0.57955,0.1487976
1968,18,1,0.390593057,11,0.0817308,8.853665,0.3408,0.78805,0.1454793
1978,19,0,0.297293508,9,0.1682692,8.987197,0.2823,0.57955,0.1494865
1977,23,0,0.294002549,6,0.1532452,8.987197,0.2823,0.57955,0.1494673
1976,34,1,0.28162793,0,0.1430288,8.987197,0.2823,0.57955,0.1482917
1976,21,0,0.388692659,6,0.1430288,8.987197,0.2823,0.57955,0.1482917
1978,25,0,0.311327208,5,0.1682692,8.987197,0.2823,0.57955,0.1494865
1972,19,1,0.313809876,2,0.1069712,8.987197,0.2823,0.57955,0.1565455
1974,16,1,0.329549234,4,0.1213942,8.987197,0.2823,0.57955,0.1487976
1981,45,0,0.332901715,1,0.2019231,8.987197,0.442,0.56595,0.1362066
1974,21,1,0.289257639,3,0.1213942,8.987197,0.2823,0.57955,0.1487976
1978,22,0,0.364693158,6,0.1682692,8.987197,0.2823,0.57955,0.1494865
1970,22,0,0.363033148,6,0.0919471,8.987197,0.2823,0.57955,0.1469026
1972,26,0,0.383495384,6,0.1069712,8.987197,0.2823,0.57955,0.1565455
1974,20,1,0.35769608,14,0.1213942,8.987197,0.2823,0.57955,0.1487976
1975,23,1,0.254629187,13,0.1340144,8.987197,0.2823,0.57955,0.1475543
1978,22,0,0.346636517,6,0.1682692,8.987197,0.2823,0.57955,0.1494865
1979,20,1,0.327460421,12,0.1820913,8.987197,0.2823,0.57955,0.1456347
1980,18,1,0.30865592,10,0.1929087,8.987197,0.442,0.56595,0.1373002
1980,52,0,0.247691318,2,0.1929087,8.987197,0.442,0.56595,0.1373002
1971,18,0,0.342859615,6,0.0979567,8.987197,0.2823,0.57955,0.1496652
1970,18,1,0.445862413,5,0.0919471,8.987197,0.2823,0.57955,0.1469026
1977,15,1,0.323683308,6,0.1532452,8.987197,0.2823,0.57955,0.1494673
1977,37,1,0.375635246,3,0.1532452,8.987197,0.2823,0.57955,0.1494673
1979,16,0,0.287137991,2,0.1820913,8.987197,0.2823,0.57955,0.1456347
1968,33,0,0.378753707,1,0.0817308,8.853665,0.3408,0.78805,0.1454793
1981,23,1,0.19038259,6,0.2019231,8.987197,0.442,0.56595,0.1362066
1981,26,1,0.274876147,2,0.2019231,8.987197,0.442,0.56595,0.1362066
1982,38,1,0.189329751,2,0.2079327,8.987197,0.442,0.56595,0.13776
1977,26,1,0.2747269,11,0.1532452,8.987197,0.2823,0.57955,0.1494673
1978,21,1,0.30648127,6,0.1682692,8.987197,0.2823,0.57955,0.1494865
1982,21,1,0.253401673,6,0.2079327,8.987197,0.442,0.56595,0.13776
1976,17,1,0.284638567,7,0.1430288,8.987197,0.2823,0.57955,0.1482917
1982,20,1,0.299756235,8,0.2079327,8.987197,0.442,0.56595,0.13776
1977,18,1,0.340672548,8,0.1532452,8.987197,0.2823,0.57955,0.1494673
1977,22,0,0.295189074,3,0.1532452,8.987197,0.2823,0.57955,0.1494673
1979,17,1,0.253369742,4,0.1820913,8.987197,0.2823,0.57955,0.1456347
1979,31,1,0.402669818,3,0.1820913,8.987197,0.2823,0.57955,0.1456347
1981,19,1,0.342924053,13,0.2019231,8.987197,0.442,0.56595,0.1362066
1978,22,1,0.250551797,6,0.1682692,8.987197,0.2823,0.57955,0.1494865
1974,42,0,0.332516979,4,0.1213942,8.987197,0.2823,0.57955,0.1487976
1975,20,1,0.355017761,5,0.1340144,8.987197,0.2823,0.57955,0.1475543
1976,37,1,0.37914904,6,0.1430288,8.987197,0.2823,0.57955,0.1482917
1978,35,1,0.238068956,9,0.1682692,8.987197,0.2823,0.57955,0.1494865
1978,33,1,0.305936794,6,0.1682692,8.987197,0.2823,0.57955,0.1494865
1978,31,1,0.327009563,6,0.1682692,8.987197,0.2823,0.57955,0.1494865
1974,17,1,0.307172699,3,0.1213942,8.987197,0.2823,0.57955,0.1487976
1979,23,0,0.238879376,2,0.1820913,8.987197,0.2823,0.57955,0.1456347
1981,25,1,0.292847284,4,0.2019231,8.987197,0.442,0.56595,0.1362066
1975,19,1,0.29300539,6,0.1340144,8.987197,0.2823,0.57955,0.1475543
1978,32,1,0.28365235,6,0.1682692,8.987197,0.2823,0.57955,0.1494865
1982,21,1,0.211089132,6,0.2079327,8.987197,0.442,0.56595,0.13776
1974,23,1,0.281088637,5,0.1213942,8.987197,0.2823,0.57955,0.1487976
1974,24,0,0.349300016,0,0.1213942,8.987197,0.2823,0.57955,0.1487976
1977,24,1,0.291761285,6,0.1532452,8.987197,0.2823,0.57955,0.1494673
1978,27,1,0.239186204,8,0.1682692,8.987197,0.2823,0.57955,0.1494865
1974,28,0,0.397779558,0,0.1213942,8.987197,0.2823,0.57955,0.1487976
1977,33,1,0.292432131,0,0.1532452,8.987197,0.2823,0.57955,0.1494673
1974,22,0,0.371201157,5,0.1213942,8.987197,0.2823,0.57955,0.1487976
1977,33,1,0.292970025,2,0.1532452,8.987197,0.2823,0.57955,0.1494673
1979,39,0,0.406762098,4,0.1820913,8.987197,0.2823,0.57955,0.1456347
1970,18,1,0.319562628,5,0.0919471,8.987197,0.2823,0.57955,0.1469026
1970,26,1,0.327485249,5,0.0919471,8.987197,0.2823,0.57955,0.1469026
1974,23,1,0.445687148,0,0.1213942,8.987197,0.2823,0.57955,0.1487976
1974,65,1,0.252949144,0,0.1213942,8.987197,0.2823,0.57955,0.1487976
1974,62,0,0.327589099,0,0.1213942,8.987197,0.2823,0.57955,0.1487976
1979,29,1,0.381430795,6,0.1820913,8.987197,0.2823,0.57955,0.1456347
1980,16,1,0.202611659,6,0.1929087,8.987197,0.442,0.56595,0.1373002
1982,25,1,0.272115583,7,0.2079327,8.987197,0.442,0.56595,0.13776
1982,29,1,0.226022147,7,0.2079327,8.987197,0.442,0.56595,0.13776
1982,27,1,0.253512993,6,0.2079327,8.987197,0.442,0.56595,0.13776
1974,17,1,0.366064073,3,0.1213942,8.987197,0.2823,0.57955,0.1487976
1974,36,1,0.288420756,0,0.1213942,8.987197,0.2823,0.57955,0.1487976
1977,21,1,0.237336992,6,0.1532452,8.987197,0.2823,0.57955,0.1494673
1977,18,1,0.334764872,4,0.1532452,8.987197,0.2823,0.57955,0.1494673
1968,23,1,0.366156297,6,0.0817308,8.853665,0.3408,0.78805,0.1454793
1971,22,1,0.425652272,6,0.0979567,8.987197,0.2823,0.57955,0.1496652
1978,22,1,0.281309563,6,0.1682692,8.987197,0.2823,0.57955,0.1494865
1979,15,1,0.359038841,6,0.1820913,8.987197,0.2823,0.57955,0.1456347
1975,18,1,0.259964252,6,0.1340144,8.987197,0.2823,0.57955,0.1475543
1978,20,0,0.292153201,4,0.1682692,8.987197,0.2823,0.57955,0.1494865
1973,18,1,0.359824746,6,0.1135817,8.987197,0.2823,0.57955,0.1562987
1977,27,1,0.292071494,1,0.1532452,8.987197,0.2823,0.57955,0.1494673
1969,28,1,0.392701761,0,0.0883413,8.853665,0.3408,0.78805,0.1463935
1976,25,1,0.372484302,0,0.1430288,8.987197,0.2823,0.57955,0.1482917
1977,18,1,0.309574914,2,0.1532452,8.987197,0.2823,0.57955,0.1494673
1969,18,1,0.38539784,0,0.0883413,8.853665,0.3408,0.78805,0.1463935
1974,25,0,0.322714524,0,0.1213942,8.987197,0.2823,0.57955,0.1487976
1977,24,1,0.380270369,2,0.1532452,8.987197,0.2823,0.57955,0.1494673
1969,16,1,0.377005509,7,0.0883413,8.853665,0.3408,0.78805,0.1463935
1970,25,1,0.394345392,14,0.0919471,8.987197,0.2823,0.57955,0.1469026
1978,21,1,0.333827738,6,0.1682692,8.987197,0.2823,0.57955,0.1494865
1981,22,0,0.260072667,6,0.2019231,8.987197,0.442,0.56595,0.1362066
1975,15,1,0.341568748,6,0.1340144,8.987197,0.2823,0.57955,0.1475543
1982,35,1,0.195621701,4,0.2079327,8.987197,0.442,0.56595,0.13776
1979,33,1,0.257123448,4,0.1820913,8.987197,0.2823,0.57955,0.1456347
1979,31,1,0.270824561,4,0.1820913,8.987197,0.2823,0.57955,0.1456347
1979,33,1,0.265066039,6,0.1820913,8.987197,0.2823,0.57955,0.1456347
1975,26,1,0.403968387,1,0.1340144,8.987197,0.2823,0.57955,0.1475543
1981,32,1,0.321281524,6,0.2019231,8.987197,0.442,0.56595,0.1362066
1980,24,1,0.366197132,1,0.1929087,8.987197,0.442,0.56595,0.1373002
1981,34,1,0.337707216,1,0.2019231,8.987197,0.442,0.56595,0.1362066
1982,22,1,0.209574719,6,0.2079327,8.987197,0.442,0.56595,0.13776
1977,34,1,0.286049192,3,0.1532452,8.987197,0.2823,0.57955,0.1494673
1982,18,1,0.276277216,6,0.2079327,8.987197,0.442,0.56595,0.13776
1972,24,1,0.349968929,4,0.1069712,8.987197,0.2823,0.57955,0.1565455
1971,40,1,0.348978597,5,0.0979567,8.987197,0.2823,0.57955,0.1496652
1976,34,1,0.317728387,0,0.1430288,8.987197,0.2823,0.57955,0.1482917
1973,39,1,0.318607465,5,0.1135817,8.987197,0.2823,0.57955,0.1562987
1977,28,1,0.368638404,3,0.1532452,8.987197,0.2823,0.57955,0.1494673
1977,24,0,0.330075284,5,0.1532452,8.987197,0.2823,0.57955,0.1494673
1976,26,1,0.247723531,4,0.1430288,8.987197,0.2823,0.57955,0.1482917
1971,17,1,0.388899351,5,0.0979567,8.987197,0.2823,0.57955,0.1496652
1971,15,1,0.311015751,6,0.0979567,8.987197,0.2823,0.57955,0.1496652
1976,18,0,0.302679728,6,0.1430288,8.987197,0.2823,0.57955,0.1482917
1978,22,1,0.302423015,3,0.1682692,8.987197,0.2823,0.57955,0.1494865
1971,28,0,0.431366713,3,0.0979567,8.987197,0.2823,0.57955,0.1496652
1970,41,1,0.315014107,3,0.0919471,8.987197,0.2823,0.57955,0.1469026
1974,23,1,0.339081889,2,0.1213942,8.987197,0.2823,0.57955,0.1487976
1970,26,1,0.270674379,6,0.0919471,8.987197,0.2823,0.57955,0.1469026
1969,21,1,0.394264227,5,0.0883413,8.853665,0.3408,0.78805,0.1463935
1978,31,0,0.27872142,9,0.1682692,8.987197,0.2823,0.57955,0.1494865
1978,27,0,0.263940677,9,0.1682692,8.987197,0.2823,0.57955,0.1494865
1982,39,1,0.190390319,9,0.2079327,8.987197,0.442,0.56595,0.13776
1982,60,0,0.237669845,1,0.2079327,8.987197,0.442,0.56595,0.13776
1982,15,1,0.167131002,9,0.2079327,8.987197,0.442,0.56595,0.13776
1975,15,1,0.367022008,3,0.1340144,8.987197,0.2823,0.57955,0.1475543
1968,19,1,0.395335467,7,0.0817308,8.853665,0.3408,0.78805,0.1454793
1973,21,1,0.347978381,6,0.1135817,8.987197,0.2823,0.57955,0.1562987
1982,45,1,0.297036975,4,0.2079327,8.987197,0.442,0.56595,0.13776
1975,30,0,0.282473652,2,0.1340144,8.987197,0.2823,0.57955,0.1475543
1976,29,1,0.294044768,2,0.1430288,8.987197,0.2823,0.57955,0.1482917
1971,25,1,0.37617967,2,0.0979567,8.987197,0.2823,0.57955,0.1496652
1973,22,0,0.367714721,2,0.1135817,8.987197,0.2823,0.57955,0.1562987
1970,24,1,0.401378042,6,0.0919471,8.987197,0.2823,0.57955,0.1469026
1982,17,1,0.318367647,6,0.2079327,8.987197,0.442,0.56595,0.13776
1982,30,0,0.293090027,3,0.2079327,8.987197,0.442,0.56595,0.13776
1971,23,1,0.316200233,17,0.0979567,8.987197,0.2823,0.57955,0.1496652
1966,18,1,0.425275647,12,0.0667067,8.853665,0.3408,0.78805,0.142437
1968,16,1,0.356048345,6,0.0817308,8.853665,0.3408,0.78805,0.1454793
1976,18,0,0.333920094,3,0.1430288,8.987197,0.2823,0.57955,0.1482917
1979,25,1,0.309407326,3,0.1820913,8.987197,0.2823,0.57955,0.1456347
1982,16,1,0.283507221,5,0.2079327,8.987197,0.442,0.56595,0.13776
1973,15,1,0.355138355,3,0.1135817,8.987197,0.2823,0.57955,0.1562987
1973,16,1,0.376265845,10,0.1135817,8.987197,0.2823,0.57955,0.1562987
1976,17,1,0.261166054,9,0.1430288,8.987197,0.2823,0.57955,0.1482917
1981,21,0,0.246916266,9,0.2019231,8.987197,0.442,0.56595,0.1362066
1974,34,0,0.382945082,3,0.1213942,8.987197,0.2823,0.57955,0.1487976
1966,33,0,0.361632142,5,0.0667067,8.853665,0.3408,0.78805,0.142437
1969,24,0,0.369933457,3,0.0883413,8.853665,0.3408,0.78805,0.1463935
1968,25,1,0.309692304,0,0.0817308,8.853665,0.3408,0.78805,0.1454793
1974,28,0,0.331546386,0,0.1213942,8.987197,0.2823,0.57955,0.1487976
1981,21,1,0.313949328,2,0.2019231,8.987197,0.442,0.56595,0.1362066
1982,19,1,0.359996566,0,0.2079327,8.987197,0.442,0.56595,0.13776
1973,17,0,0.42864383,9,0.1135817,8.987197,0.2823,0.57955,0.1562987
1978,22,1,0.324950299,9,0.1682692,8.987197,0.2823,0.57955,0.1494865
1969,18,1,0.384906796,6,0.0883413,8.853665,0.3408,0.78805,0.1463935
1982,65,1,0.394286842,0,0.079021,9.10498,0.1929,0.11135,0.13776
1981,55,0,0.341841512,5,0.0769231,9.10498,0.1929,0.11135,0.1362066
1977,46,1,0.328761369,2,0.0699301,8.853665,0.1483,0.18945,0.1494673
1975,23,1,0.421845536,14,0.0636364,8.853665,0.1483,0.18945,0.1475543
1978,23,0,0.379687983,6,0.072028,8.853665,0.1483,0.18945,0.1494865
1975,44,0,0.389419015,3,0.0636364,8.853665,0.1483,0.18945,0.1475543
1973,20,1,0.282330243,6,0.0587413,8.853665,0.1483,0.18945,0.1562987
1974,19,1,0.417897711,6,0.0622378,8.853665,0.1483,0.18945,0.1487976
1970,17,1,0.47148034,11,0.0517483,8.853665,0.1483,0.18945,0.1469026
1970,25,1,0.390802637,6,0.0517483,8.853665,0.1483,0.18945,0.1469026
1973,34,1,0.393135823,3,0.0587413,8.853665,0.1483,0.18945,0.1562987
1971,55,1,0.455974291,12,0.0531469,8.853665,0.1483,0.18945,0.1496652
1978,21,1,0.377613722,5,0.072028,8.853665,0.1483,0.18945,0.1494865
1980,27,1,0.43982205,9,0.0748252,9.10498,0.1929,0.11135,0.1373002
1969,32,1,0.596941717,6,0.0503496,8.699514,0.2525,0.48655,0.1463935
1968,26,1,0.521924519,6,0.0461538,8.699514,0.2525,0.48655,0.1454793
1973,23,1,0.447797711,6,0.0587413,8.853665,0.1483,0.18945,0.1562987
1969,20,1,0.339136046,5,0.0503496,8.699514,0.2525,0.48655,0.1463935
1977,27,1,0.370397202,11,0.0699301,8.853665,0.1483,0.18945,0.1494673
1968,26,1,0.410971954,5,0.0461538,8.699514,0.2525,0.48655,0.1454793
1976,35,1,0.356647341,3,0.0664336,8.853665,0.1483,0.18945,0.1482917
1976,54,1,0.327740202,4,0.0664336,8.853665,0.1483,0.18945,0.1482917
1974,39,1,0.430140737,6,0.0622378,8.853665,0.1483,0.18945,0.1487976
1968,18,1,0.478445941,9,0.0461538,8.699514,0.2525,0.48655,0.1454793
1968,39,1,0.370475356,4,0.0461538,8.699514,0.2525,0.48655,0.1454793
1975,15,0,0.435349897,5,0.0636364,8.853665,0.1483,0.18945,0.1475543
1975,16,1,0.378798456,8,0.0636364,8.853665,0.1483,0.18945,0.1475543
1971,26,0,0.403307244,5,0.0531469,8.853665,0.1483,0.18945,0.1496652
1981,18,1,0.336062747,6,0.0769231,9.10498,0.1929,0.11135,0.1362066
1978,17,1,0.340397267,6,0.072028,8.853665,0.1483,0.18945,0.1494865
1966,17,1,0.418065079,6,0.0384615,8.699514,0.2525,0.48655,0.142437
1973,22,1,0.494077289,6,0.0587413,8.853665,0.1483,0.18945,0.1562987
1971,17,1,0.42294088,6,0.0531469,8.853665,0.1483,0.18945,0.1496652
1971,26,0,0.459296236,6,0.0531469,8.853665,0.1483,0.18945,0.1496652
1972,18,1,0.415198971,6,0.0573427,8.853665,0.1483,0.18945,0.1565455
1968,21,0,0.511376011,6,0.0461538,8.699514,0.2525,0.48655,0.1454793
1976,18,1,0.362703687,12,0.0664336,8.853665,0.1483,0.18945,0.1482917
1980,21,0,0.41152562,10,0.0748252,9.10498,0.1929,0.11135,0.1373002
1966,29,0,0.489993518,6,0.0384615,8.699514,0.2525,0.48655,0.142437
1972,19,1,0.479337376,5,0.0573427,8.853665,0.1483,0.18945,0.1565455
1976,20,0,0.321611896,9,0.0664336,8.853665,0.1483,0.18945,0.1482917
1966,38,0,0.387487394,1,0.0384615,8.699514,0.2525,0.48655,0.142437
1979,30,1,0.416770565,6,0.0493506,13.99282,0.1413,0.0302,0.1456347
1973,26,1,0.348888823,6,0.0311688,13.99282,0.1413,0.0302,0.1562987
1973,33,1,0.392360114,6,0.0311688,13.99282,0.1413,0.0302,0.1562987
1977,17,1,0.446428097,5,0.0396104,13.99282,0.1413,0.0302,0.1494673
1977,26,1,0.395672647,4,0.0396104,13.99282,0.1413,0.0302,0.1494673
1968,27,1,0.347480157,6,0.0194805,13.51034,0.2113,0.0575,0.1454793
1980,17,1,0.415376383,3,0.0551948,14.16757,0.1495,0.01835,0.1373002
1980,18,1,0.413369435,8,0.0551948,14.16757,0.1495,0.01835,0.1373002
1975,21,1,0.490658691,5,0.0357143,13.99282,0.1413,0.0302,0.1475543
1981,24,1,0.419525543,6,0.0590909,14.16757,0.1495,0.01835,0.1362066
1982,37,1,0.374195566,6,0.062987,14.16757,0.1495,0.01835,0.13776
1982,20,1,0.458670407,6,0.062987,14.16757,0.1495,0.01835,0.13776
1977,26,1,0.476111459,6,0.0396104,13.99282,0.1413,0.0302,0.1494673
1977,20,1,0.417949064,2,0.0396104,13.99282,0.1413,0.0302,0.1494673
1971,17,1,0.422939399,6,0.0279221,13.99282,0.1413,0.0302,0.1496652
1973,21,0,0.336811892,6,0.0311688,13.99282,0.1413,0.0302,0.1562987
1981,36,1,0.416448965,8,0.0590909,14.16757,0.1495,0.01835,0.1362066
1981,35,0,0.444021107,6,0.0590909,14.16757,0.1495,0.01835,0.1362066
1970,20,0,0.495312183,12,0.0253247,13.99282,0.1413,0.0302,0.1469026
1970,30,1,0.406738195,9,0.0253247,13.99282,0.1413,0.0302,0.1469026
1977,20,1,0.35217239,12,0.0396104,13.99282,0.1413,0.0302,0.1494673
1978,23,1,0.412218601,11,0.0461039,13.99282,0.1413,0.0302,0.1494865
1982,26,1,0.361473244,1,0.062987,14.16757,0.1495,0.01835,0.13776
1969,25,1,0.405097517,0,0.024026,13.51034,0.2113,0.0575,0.1463935
1978,19,0,0.3687173,6,0.0461039,13.99282,0.1413,0.0302,0.1494865
1979,23,1,0.3164685,12,0.0493506,13.99282,0.1413,0.0302,0.1456347
1982,19,1,0.420076062,12,0.062987,14.16757,0.1495,0.01835,0.13776
1968,35,1,0.498792086,4,0.0194805,13.51034,0.2113,0.0575,0.1454793
1971,20,1,0.436714258,10,0.0279221,13.99282,0.1413,0.0302,0.1496652
1973,25,1,0.515033956,3,0.0311688,13.99282,0.1413,0.0302,0.1562987
1968,18,1,0.426740228,8,0.0194805,13.51034,0.2113,0.0575,0.1454793
1969,36,1,0.484000678,1,0.024026,13.51034,0.2113,0.0575,0.1463935
1977,27,1,0.40123565,2,0.0396104,13.99282,0.1413,0.0302,0.1494673
1984,15,0,0.37061457,9,0.0694805,14.16757,0.1495,0.01835,0.138887
1989,21,1,0.393546473,13,0.0766234,14.16757,0.1495,0.01835,0.1340105
1989,22,0,0.377714411,14,0.0766234,14.16757,0.1495,0.01835,0.1340105
1989,24,1,0.356717613,10,0.0766234,14.16757,0.1495,0.01835,0.1340105
1974,18,1,0.53609771,3,0.0337662,13.99282,0.1413,0.0302,0.1487976
1978,20,0,0.398095257,1,0.0461039,13.99282,0.1413,0.0302,0.1494865
1968,20,1,0.423731145,7,0.0194805,13.51034,0.2113,0.0575,0.1454793
1986,20,1,0.368427427,9,0.0720779,14.16757,0.1495,0.01835,0.1390484
1986,23,1,0.366229168,6,0.0720779,14.16757,0.1495,0.01835,0.1390484
1988,21,1,0.355354821,7,0.074026,14.16757,0.1495,0.01835,0.1352272
1988,50,0,0.44464533,10,0.074026,14.16757,0.1495,0.01835,0.1352272
1988,18,0,0.37540279,11,0.074026,14.16757,0.1495,0.01835,0.1352272
1990,17,0,0.356790621,11,0.0785714,14.31629,0.1733,0.0065,0.1318839
1990,29,1,0.471278332,11,0.0785714,14.31629,0.1733,0.0065,0.1318839
1988,20,1,0.430312662,13,0.074026,14.16757,0.1495,0.01835,0.1352272
1992,24,0,0.220394201,11,0.0811688,14.31629,0.1733,0.0065,0.1307149
1966,25,1,0.307535858,1,0.0188312,13.51034,0.2113,0.0575,0.142437
1976,21,0,0.408572034,1,0.037013,13.99282,0.1413,0.0302,0.1482917
1984,17,1,0.337311546,5,0.0694805,14.16757,0.1495,0.01835,0.138887
1986,24,1,0.358187989,11,0.0720779,14.16757,0.1495,0.01835,0.1390484
1985,24,1,0.468963654,6,0.0707792,14.16757,0.1495,0.01835,0.137792
1985,18,0,0.380132031,12,0.0707792,14.16757,0.1495,0.01835,0.137792
1991,18,0,0.368101451,8,0.0798701,14.31629,0.1733,0.0065,0.1311097
1992,18,1,0.363447063,7,0.0811688,14.31629,0.1733,0.0065,0.1307149
1968,24,1,0.51475567,6,0.0194805,13.51034,0.2113,0.0575,0.1454793
1975,22,0,0.474143667,6,0.0357143,13.99282,0.1413,0.0302,0.1475543
1976,23,1,0.456443751,6,0.037013,13.99282,0.1413,0.0302,0.1482917
1991,18,1,0.464993093,9,0.0798701,14.31629,0.1733,0.0065,0.1311097
1992,16,1,0.422033513,5,0.0811688,14.31629,0.1733,0.0065,0.1307149
1977,18,1,0.442255884,10,0.0396104,13.99282,0.1413,0.0302,0.1494673
1980,20,0,0.438991494,6,0.0551948,14.16757,0.1495,0.01835,0.1373002
1970,34,1,0.418187545,3,0.0253247,13.99282,0.1413,0.0302,0.1469026
1983,59,0,0.40899114,6,0.0681818,14.16757,0.1495,0.01835,0.1393506
1982,44,1,0.453064056,3,0.038633,6.907755,0.4938,0.42515,0.13776
1985,19,0,0.394675355,9,0.0564636,6.907755,0.4938,0.42515,0.137792
1988,37,0,0.399734925,6,0.0668648,6.907755,0.4938,0.42515,0.1352272
1984,37,1,0.436723136,2,0.0460624,6.907755,0.4938,0.42515,0.138887
1975,27,1,0.433382801,0,0.013373,6.907755,0.371,0.53355,0.1475543
1982,23,1,0.384290676,9,0.038633,6.907755,0.4938,0.42515,0.13776
1986,24,1,0.453868098,12,0.0609212,6.907755,0.4938,0.42515,0.1390484
1986,19,1,0.402031937,3,0.0609212,6.907755,0.4938,0.42515,0.1390484
1987,20,1,0.42681232,6,0.0653789,6.907755,0.4938,0.42515,0.1367292
1978,16,0,0.459213138,4,0.0208024,6.907755,0.371,0.53355,0.1494865
1991,38,1,0.39041727,5,0.0876672,6.907755,0.3774,0.31675,0.1311097
1978,32,1,0.441675563,5,0.0208024,6.907755,0.371,0.53355,0.1494865
1986,17,0,0.416967516,9,0.0609212,6.907755,0.4938,0.42515,0.1390484
1992,18,1,0.326465679,11,0.0921248,6.907755,0.3774,0.31675,0.1307149
1982,21,0,0.407724499,3,0.038633,6.907755,0.4938,0.42515,0.13776
1976,36,0,0.493743015,6,0.0178306,6.907755,0.371,0.53355,0.1482917
1975,19,1,0.448844541,9,0.013373,6.907755,0.371,0.53355,0.1475543
1971,30,1,0.466166549,0,0.0089153,6.907755,0.371,0.53355,0.1496652
1983,24,1,0.481172318,3,0.0445765,6.907755,0.4938,0.42515,0.1393506
1985,16,1,0.418264255,6,0.0564636,6.907755,0.4938,0.42515,0.137792
1988,25,1,0.356733137,6,0.0668648,6.907755,0.4938,0.42515,0.1352272
1992,20,1,0.403391283,6,0.0921248,6.907755,0.3774,0.31675,0.1307149
1992,18,0,0.321682264,6,0.0921248,6.907755,0.3774,0.31675,0.1307149
1988,18,1,0.364014565,9,0.0668648,6.907755,0.4938,0.42515,0.1352272
1970,20,1,0.45984428,4,0.0074294,6.907755,0.371,0.53355,0.1469026
1974,20,1,0.379453663,3,0.0118871,6.907755,0.371,0.53355,0.1487976
1985,16,1,0.432171784,9,0.0564636,6.907755,0.4938,0.42515,0.137792
1988,15,1,0.438539228,3,0.0668648,6.907755,0.4938,0.42515,0.1352272
1991,17,1,0.387822531,6,0.0876672,6.907755,0.3774,0.31675,0.1311097
1984,40,1,0.439508219,3,0.0460624,6.907755,0.4938,0.42515,0.138887
1978,15,0,0.472926608,9,0.0208024,6.907755,0.371,0.53355,0.1494865
1980,15,0,0.393540139,6,0.0341753,6.907755,0.4938,0.42515,0.1373002
1984,16,1,0.431588501,9,0.0460624,6.907755,0.4938,0.42515,0.138887
1982,26,1,0.412017516,6,0.038633,6.907755,0.4938,0.42515,0.13776
1977,37,1,0.401036517,0,0.0193165,6.907755,0.371,0.53355,0.1494673
1984,21,1,0.486824183,6,0.0460624,6.907755,0.4938,0.42515,0.138887
1978,24,0,0.430878005,6,0.0208024,6.907755,0.371,0.53355,0.1494865
1978,23,1,0.480793082,5,0.0208024,6.907755,0.371,0.53355,0.1494865
1979,27,1,0.456775872,2,0.0282318,6.907755,0.371,0.53355,0.1456347
1984,43,1,0.507981972,1,0.0460624,6.907755,0.4938,0.42515,0.138887
1979,58,1,0.394809792,3,0.0282318,6.907755,0.371,0.53355,0.1456347
1980,22,1,0.436731093,5,0.0341753,6.907755,0.4938,0.42515,0.1373002
1984,58,0,0.489631887,0,0.0460624,6.907755,0.4938,0.42515,0.138887
1988,44,0,0.390871914,3,0.0668648,6.907755,0.4938,0.42515,0.1352272
1975,22,1,0.445203142,1,0.013373,6.907755,0.371,0.53355,0.1475543
1979,17,1,0.414520046,9,0.0282318,6.907755,0.371,0.53355,0.1456347
1984,16,1,0.42133167,9,0.0460624,6.907755,0.4938,0.42515,0.138887
1991,22,0,0.393411768,9,0.0876672,6.907755,0.3774,0.31675,0.1311097
1992,18,1,0.383116012,8,0.0921248,6.907755,0.3774,0.31675,0.1307149
1973,17,0,0.462593049,3,0.0104012,6.907755,0.371,0.53355,0.1562987
1988,18,1,0.411688454,7,0.0668648,6.907755,0.4938,0.42515,0.1352272
1988,18,0,0.440732174,7,0.0668648,6.907755,0.4938,0.42515,0.1352272
